EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20141397883,1/23/2014 5:00:00 AM,West Humber-Clairville (1),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141400018,1/24/2014 5:00:00 AM,Stonegate-Queensway (16),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141400558,1/23/2014 5:00:00 AM,Roncesvalles (86),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141400948,1/23/2014 5:00:00 AM,Palmerston-Little Italy (80),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141401237,1/24/2014 5:00:00 AM,Agincourt North (129),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141401533,1/24/2014 5:00:00 AM,York University Heights (27),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141401995,1/22/2014 5:00:00 AM,Fort York-Liberty Village (163),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141402171,1/16/2014 5:00:00 AM,Etobicoke City Centre (159),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141402243,1/3/2014 5:00:00 AM,Humber Summit (21),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141403196,1/23/2014 5:00:00 AM,West Hill (136),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141404081,1/19/2014 5:00:00 AM,Roncesvalles (86),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141404292,1/24/2014 5:00:00 AM,Bridle Path-Sunnybrook-York Mills (41),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141404800,1/24/2014 5:00:00 AM,York University Heights (27),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141404988,1/24/2014 5:00:00 AM,Weston-Pelham Park (91),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141407635,1/24/2014 5:00:00 AM,Downsview (155),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141407886,1/24/2014 5:00:00 AM,Banbury-Don Mills (42),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141407886,1/24/2014 5:00:00 AM,Banbury-Don Mills (42),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141409459,1/25/2014 5:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141410267,1/25/2014 5:00:00 AM,Downtown Yonge East (168),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141410419,1/25/2014 5:00:00 AM,Harbourfront-CityPlace (165),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141410967,1/25/2014 5:00:00 AM,Lansing-Westgate (38),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141408283,1/25/2014 5:00:00 AM,Rockcliffe-Smythe (111),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141411812,1/26/2014 5:00:00 AM,Wellington Place (164),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141416073,1/20/2013 5:00:00 AM,West Humber-Clairville (1),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141417737,1/26/2014 5:00:00 AM,Wexford/Maryvale (119),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141417313,1/27/2014 5:00:00 AM,Rockcliffe-Smythe (111),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141417216,1/26/2014 5:00:00 AM,L'Amoreaux West (147),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141417873,1/27/2014 5:00:00 AM,Kensington-Chinatown (78),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141421166,1/27/2014 5:00:00 AM,York University Heights (27),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
