EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20141877361,12/1/2013 5:00:00 AM,Briar Hill-Belgravia (108),NA,NA,NA,NA,NA,NA
GO-20149002789,4/11/2014 4:00:00 AM,York University Heights (27),NA,NA,NA,NA,NA,NA
GO-20149002787,4/6/2014 4:00:00 AM,Yonge-Bay Corridor (170),NA,NA,NA,NA,NA,NA
GO-20141871654,4/10/2014 4:00:00 AM,Wellington Place (164),NA,NA,NA,NA,NA,NA
GO-20149002796,4/11/2014 4:00:00 AM,Bay-Cloverhill (169),NA,NA,NA,NA,NA,NA
GO-20149002814,4/13/2014 4:00:00 AM,West Queen West (162),NA,NA,NA,NA,NA,NA
GO-20141885414,3/14/2014 4:00:00 AM,Thorncliffe Park (55),NA,NA,NA,NA,NA,NA
GO-20149002826,4/12/2014 4:00:00 AM,Kensington-Chinatown (78),NA,NA,NA,NA,NA,NA
GO-20141878098,8/30/2012 4:00:00 AM,Etobicoke City Centre (159),NA,NA,NA,NA,NA,NA
GO-20149002816,4/13/2014 4:00:00 AM,Wychwood (94),NA,NA,NA,NA,NA,NA
GO-20141888591,4/13/2014 4:00:00 AM,Trinity-Bellwoods (81),NA,NA,NA,NA,NA,NA
GO-20149002850,4/14/2014 4:00:00 AM,Downtown Yonge East (168),NA,NA,NA,NA,NA,NA
GO-20149002830,4/13/2014 4:00:00 AM,Dufferin Grove (83),NA,NA,NA,NA,NA,NA
GO-20149002858,4/13/2014 4:00:00 AM,Yonge-Bay Corridor (170),NA,NA,NA,NA,NA,NA
GO-20141889615,4/12/2014 4:00:00 AM,Kensington-Chinatown (78),NA,NA,NA,NA,NA,NA
GO-20141889465,4/12/2014 4:00:00 AM,Kensington-Chinatown (78),NA,NA,NA,NA,NA,NA
GO-20149002853,11/15/2013 5:00:00 AM,Dufferin Grove (83),NA,NA,NA,NA,NA,NA
GO-20149002853,11/15/2013 5:00:00 AM,Dufferin Grove (83),NA,NA,NA,NA,NA,NA
GO-20149002873,4/10/2014 4:00:00 AM,Moss Park (73),NA,NA,NA,NA,NA,NA
GO-20141894433,4/15/2014 4:00:00 AM,Rosedale-Moore Park (98),NA,NA,NA,NA,NA,NA
GO-20141894745,4/10/2014 4:00:00 AM,Trinity-Bellwoods (81),NA,NA,NA,NA,NA,NA
GO-20141894951,4/9/2014 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),NA,NA,NA,NA,NA,NA
GO-20141895846,4/15/2014 4:00:00 AM,Regent Park (72),NA,NA,NA,NA,NA,NA
GO-20149002867,4/9/2014 4:00:00 AM,Harbourfront-CityPlace (165),NA,NA,NA,NA,NA,NA
GO-20141896501,9/28/2013 4:00:00 AM,Rosedale-Moore Park (98),NA,NA,NA,NA,NA,NA
GO-20141904833,4/12/2014 4:00:00 AM,Black Creek (24),NA,NA,NA,NA,NA,NA
GO-20141904285,4/7/2014 4:00:00 AM,Leaside-Bennington (56),NA,NA,NA,NA,NA,NA
GO-20141904302,4/16/2014 4:00:00 AM,Kensington-Chinatown (78),NA,NA,NA,NA,NA,NA
GO-20141902305,4/7/2014 4:00:00 AM,Cabbagetown-South St.James Town (71),NA,NA,NA,NA,NA,NA
GO-20141904285,4/7/2014 4:00:00 AM,Leaside-Bennington (56),NA,NA,NA,NA,NA,NA
GO-20141909069,4/16/2014 4:00:00 AM,Roncesvalles (86),NA,NA,NA,NA,NA,NA
GO-20149002899,4/17/2014 4:00:00 AM,Trinity-Bellwoods (81),NA,NA,NA,NA,NA,NA
GO-20149002898,4/17/2014 4:00:00 AM,Kensington-Chinatown (78),NA,NA,NA,NA,NA,NA
GO-20141908304,4/17/2014 4:00:00 AM,Downtown Yonge East (168),NA,NA,NA,NA,NA,NA
